user_id,candidate,ground_truth
562,"[1517, 536, 504, 1594, 537, 1489, 105, 1556, 1580, 1681, 836, 1316, 52, 558, 673, 599, 297, 1649, 478, 1330]",504
563,"[1009, 129, 712, 1019, 388, 959, 795, 262, 218, 90, 1417, 108, 449, 850, 1371, 215, 1067, 153, 1628, 1473]",153
564,"[1672, 354, 1345, 507, 326, 257, 1590, 72, 1282, 1102, 440, 821, 1063, 805, 1651, 426, 348, 548, 488, 1169]",257
565,"[971, 1233, 1074, 11, 957, 912, 1489, 496, 1641, 92, 1397, 1126, 722, 505, 851, 1372, 673, 12, 1019, 1069]",971
566,"[916, 1419, 1447, 1534, 893, 373, 626, 387, 1604, 1313, 519, 899, 115, 738, 543, 441, 1153, 220, 648, 1120]",387
567,"[1411, 720, 1345, 1365, 874, 822, 1328, 1610, 1239, 307, 92, 1122, 1195, 793, 341, 36, 777, 895, 21, 248]",248
568,"[472, 327, 846, 1590, 635, 1592, 1095, 977, 1461, 681, 600, 867, 529, 1414, 340, 487, 1000, 439, 780, 1510]",529
569,"[393, 692, 1048, 466, 267, 1554, 868, 584, 35, 1640, 287, 1670, 983, 1491, 341, 1188, 582, 211, 1220, 1001]",287
570,"[262, 715, 913, 703, 1257, 1363, 712, 373, 746, 407, 1484, 1275, 1427, 861, 327, 1557, 362, 1526, 204, 579]",327
571,"[519, 976, 789, 1624, 1177, 1322, 114, 865, 1242, 451, 1308, 66, 807, 1341, 997, 1011, 629, 994, 259, 12]",114
572,"[1284, 921, 13, 1646, 177, 1501, 989, 566, 1093, 495, 178, 776, 506, 962, 1556, 1126, 1391, 1528, 1295, 62]",13
573,"[1531, 16, 1016, 1095, 363, 1532, 715, 1587, 1682, 216, 217, 297, 294, 1376, 6, 815, 153, 1044, 983, 27]",216
574,"[866, 688, 1375, 465, 629, 582, 994, 1127, 771, 1610, 475, 1612, 100, 84, 187, 164, 869, 817, 1524, 1592]",100
575,"[1254, 5, 437, 1352, 536, 687, 786, 872, 805, 1457, 1539, 564, 357, 617, 1486, 1482, 1528, 1235, 290, 226]",357
576,"[1609, 1074, 910, 776, 1249, 1487, 953, 630, 202, 281, 1246, 248, 1380, 809, 704, 1478, 999, 807, 1442, 715]",248
577,"[1617, 1447, 1075, 1550, 1175, 722, 616, 1118, 475, 1009, 1358, 1384, 531, 303, 1100, 1252, 1130, 1524, 1373, 1114]",531
578,"[222, 938, 1505, 1302, 1153, 854, 155, 1424, 542, 86, 1357, 180, 1353, 90, 1334, 71, 534, 171, 448, 37]",222
579,"[1309, 19, 541, 404, 321, 349, 842, 797, 753, 148, 1522, 535, 374, 1549, 721, 1669, 542, 777, 725, 845]",845
580,"[95, 371, 68, 591, 1019, 3, 1117, 711, 790, 533, 614, 565, 863, 1626, 110, 23, 475, 6, 169, 1223]",3
581,"[971, 367, 478, 1503, 542, 886, 20, 119, 919, 1100, 191, 571, 637, 1148, 1470, 526, 206, 867, 1300, 74]",919
582,"[887, 947, 825, 1221, 1007, 220, 782, 1217, 110, 1430, 478, 1366, 755, 361, 1286, 8, 1215, 1049, 1232, 573]",1215
583,"[222, 633, 711, 1530, 945, 1376, 107, 305, 425, 432, 557, 343, 1667, 381, 1347, 1501, 1605, 1536, 319, 626]",425
584,"[724, 719, 163, 1451, 1273, 175, 1662, 9, 1249, 291, 1191, 40, 645, 78, 296, 1330, 345, 215, 529, 85]",40
585,"[1523, 722, 739, 789, 690, 1632, 174, 619, 703, 860, 238, 70, 1012, 230, 1456, 1200, 1672, 1599, 192, 843]",70
586,"[1477, 743, 1181, 530, 798, 764, 466, 1157, 1557, 519, 1248, 287, 1448, 45, 1128, 358, 1440, 1196, 1138, 458]",358
587,"[1235, 148, 163, 1625, 1675, 129, 201, 754, 622, 1038, 244, 1289, 557, 715, 1681, 374, 372, 1665, 763, 936]",1625
588,"[1360, 615, 786, 1624, 252, 1281, 123, 1337, 1400, 497, 849, 952, 600, 570, 334, 816, 1642, 693, 579, 864]",570
589,"[1653, 163, 1503, 1446, 400, 876, 1087, 1664, 1470, 619, 689, 1158, 1030, 736, 1140, 1085, 1254, 789, 774, 1644]",689
590,"[108, 763, 94, 1139, 1300, 666, 177, 1273, 1331, 316, 218, 1562, 1008, 998, 110, 921, 122, 336, 1211, 980]",1331
591,"[362, 228, 1561, 1220, 80, 849, 1069, 837, 742, 745, 65, 1135, 856, 867, 152, 1350, 844, 549, 412, 81]",856
592,"[1457, 390, 530, 41, 438, 1643, 83, 1625, 1245, 1076, 1358, 345, 1558, 1212, 995, 1116, 632, 75, 595, 1273]",345
593,"[1016, 843, 374, 1468, 1283, 801, 926, 1271, 1597, 1206, 809, 1650, 1181, 312, 510, 1513, 7, 201, 990, 400]",1016
594,"[730, 815, 56, 199, 617, 785, 248, 1573, 1243, 1444, 608, 894, 827, 1304, 939, 324, 479, 223, 1306, 1524]",199
595,"[42, 1670, 211, 935, 1568, 1521, 386, 1368, 162, 1218, 124, 547, 756, 159, 427, 1198, 110, 215, 1628, 764]",547
596,"[935, 46, 343, 1099, 1283, 1036, 181, 574, 703, 834, 652, 230, 1524, 33, 473, 649, 41, 1284, 1628, 218]",181
597,"[825, 361, 1133, 1650, 1141, 1562, 219, 229, 401, 390, 1477, 832, 1593, 1026, 1282, 11, 282, 925, 836, 1303]",825
598,"[663, 230, 1132, 299, 474, 987, 769, 22, 613, 614, 123, 606, 1035, 1397, 894, 1289, 575, 635, 600, 173]",22
599,"[450, 695, 254, 447, 226, 1418, 1611, 210, 1120, 1498, 498, 449, 1148, 583, 343, 729, 190, 546, 1637, 970]",546
600,"[216, 791, 1357, 649, 1492, 41, 975, 1645, 558, 1235, 845, 537, 919, 450, 218, 1136, 457, 1097, 236, 1653]",450
601,"[796, 760, 827, 1521, 1165, 665, 1353, 1074, 235, 18, 940, 1536, 1576, 1246, 1570, 1534, 551, 382, 989, 1364]",382
602,"[407, 96, 1612, 1422, 390, 1303, 559, 48, 95, 357, 952, 477, 1155, 77, 117, 675, 251, 912, 405, 1139]",117
603,"[17, 1052, 1339, 871, 1404, 456, 1275, 915, 216, 769, 940, 1227, 1089, 1478, 90, 1679, 107, 293, 498, 1450]",216
604,"[52, 941, 1172, 660, 1310, 1227, 447, 1517, 62, 66, 284, 4, 539, 101, 1094, 766, 1270, 657, 1652, 857]",447
605,"[462, 67, 1299, 1189, 1633, 83, 615, 728, 1557, 991, 1395, 1512, 1015, 321, 392, 314, 1451, 1614, 1583, 859]",462
606,"[1320, 1640, 330, 1109, 51, 2, 1468, 1631, 1269, 326, 1421, 447, 892, 1376, 1669, 158, 656, 873, 956, 1442]",326
607,"[424, 612, 992, 906, 1475, 1492, 1290, 1281, 1102, 1530, 899, 1419, 1637, 274, 558, 1458, 1125, 30, 1439, 1147]",30
608,"[272, 933, 1657, 692, 425, 160, 161, 828, 579, 677, 709, 1380, 833, 1543, 1092, 613, 983, 76, 801, 62]",76
609,"[1209, 1292, 1140, 281, 265, 835, 408, 86, 749, 559, 413, 1213, 558, 896, 630, 1046, 1421, 245, 500, 887]",408
610,"[1038, 1385, 1097, 35, 686, 673, 1288, 326, 94, 296, 1008, 1545, 1103, 1084, 1456, 1568, 944, 535, 65, 1210]",673
611,"[886, 1575, 155, 1381, 257, 394, 1092, 1066, 1380, 97, 279, 211, 678, 1214, 437, 1523, 1409, 1048, 667, 291]",886
612,"[1351, 604, 458, 86, 770, 840, 606, 982, 1461, 1406, 894, 1358, 105, 1249, 1437, 1119, 257, 771, 1307, 1142]",604
613,"[124, 1387, 115, 1493, 1469, 1450, 1287, 1461, 916, 950, 453, 803, 690, 279, 142, 546, 532, 329, 1274, 199]",279
614,"[1157, 65, 250, 944, 1622, 548, 1399, 715, 361, 244, 811, 566, 717, 1194, 1505, 916, 1471, 1494, 728, 1578]",717
615,"[1486, 132, 811, 841, 158, 380, 1250, 732, 553, 646, 1193, 900, 1392, 1152, 398, 151, 826, 1584, 1099, 1595]",732
616,"[692, 132, 190, 1599, 1214, 1469, 152, 1040, 612, 1365, 516, 402, 633, 511, 1504, 1378, 732, 1445, 937, 570]",937
617,"[757, 884, 788, 619, 1560, 899, 668, 895, 1141, 168, 352, 818, 1366, 1360, 1238, 1482, 997, 852, 688, 949]",668
618,"[262, 246, 360, 856, 1353, 224, 674, 1416, 144, 1076, 452, 518, 926, 658, 787, 1675, 973, 1300, 1103, 440]",144
619,"[910, 1249, 948, 861, 18, 1600, 576, 1666, 278, 1235, 928, 760, 1438, 47, 493, 570, 961, 912, 1036, 1125]",576
620,"[799, 263, 17, 1175, 410, 757, 1334, 342, 572, 1435, 962, 1240, 229, 772, 220, 112, 888, 1297, 965, 1220]",112
621,"[333, 504, 1391, 586, 1650, 1366, 1038, 1479, 83, 330, 1581, 120, 44, 1242, 1575, 683, 946, 1642, 334, 716]",333
622,"[810, 646, 1364, 1267, 1440, 1580, 1537, 711, 903, 1067, 621, 1632, 1411, 256, 917, 163, 445, 1284, 608, 1063]",1411
623,"[961, 1398, 1130, 634, 1623, 1206, 124, 1356, 72, 1123, 287, 210, 969, 1310, 150, 254, 1486, 776, 1004, 843]",210
624,"[1058, 848, 46, 312, 35, 170, 1385, 683, 308, 645, 20, 1170, 1526, 779, 931, 185, 630, 1476, 129, 339]",312
625,"[1470, 811, 1622, 436, 634, 1285, 953, 385, 1286, 1123, 164, 1030, 695, 1371, 789, 1370, 785, 1348, 1443, 1232]",385
626,"[465, 196, 973, 195, 1445, 923, 1293, 610, 47, 1000, 747, 1542, 1671, 254, 350, 727, 931, 1515, 59, 1535]",923
627,"[541, 1092, 1598, 955, 731, 834, 1269, 662, 744, 529, 91, 128, 1326, 1143, 1513, 1588, 863, 780, 787, 322]",541
628,"[250, 1083, 1267, 176, 294, 1412, 107, 34, 335, 1535, 997, 342, 100, 453, 1052, 966, 1152, 987, 430, 1142]",294
629,"[1568, 82, 432, 729, 1211, 370, 1460, 226, 824, 956, 621, 1514, 843, 220, 1224, 1363, 1117, 756, 1556, 1395]",729
630,"[1044, 728, 463, 46, 1470, 272, 561, 218, 601, 456, 810, 1651, 1396, 755, 1159, 1466, 1494, 923, 781, 1321]",272
631,"[1497, 904, 1012, 13, 1176, 1322, 554, 254, 1245, 886, 1210, 1244, 424, 364, 132, 513, 615, 550, 972, 438]",886
632,"[1036, 529, 851, 1530, 569, 1644, 258, 711, 425, 26, 461, 1173, 239, 112, 627, 1147, 874, 816, 958, 1134]",258
633,"[918, 1340, 1680, 257, 1098, 1190, 1514, 234, 1130, 613, 1381, 441, 794, 1313, 1434, 241, 1376, 1029, 1339, 22]",234
634,"[711, 1018, 304, 1549, 1174, 1172, 234, 1301, 175, 1280, 667, 874, 1367, 269, 451, 378, 427, 572, 1291, 1183]",269
635,"[958, 53, 1424, 701, 1167, 1148, 610, 1579, 1404, 130, 1198, 743, 226, 1, 1210, 161, 520, 602, 585, 1680]",1
636,"[856, 622, 314, 235, 859, 1033, 967, 1429, 1160, 628, 1612, 761, 207, 1598, 378, 668, 657, 1071, 379, 704]",235
637,"[609, 126, 1661, 600, 250, 291, 1125, 414, 1035, 317, 337, 302, 202, 722, 424, 998, 439, 1401, 1641, 893]",291
638,"[109, 213, 1003, 487, 565, 1369, 1071, 761, 1313, 420, 695, 555, 312, 1570, 1561, 925, 523, 1246, 1656, 846]",523
639,"[1504, 730, 1286, 3, 680, 94, 1276, 13, 983, 359, 697, 392, 534, 1383, 801, 537, 958, 358, 262, 497]",958
640,"[98, 818, 9, 1162, 967, 1502, 1026, 1060, 93, 1585, 1637, 1071, 691, 1123, 244, 986, 914, 1395, 122, 1591]",691
641,"[1249, 826, 786, 990, 586, 536, 800, 325, 1130, 74, 1044, 550, 30, 688, 637, 737, 1606, 1172, 886, 589]",30
642,"[685, 1664, 563, 968, 1550, 1382, 895, 1085, 286, 304, 995, 152, 815, 333, 1135, 11, 642, 805, 658, 674]",815
643,"[1407, 1132, 1593, 757, 388, 540, 17, 1619, 591, 786, 610, 1485, 1015, 473, 1545, 801, 815, 1156, 248, 255]",255
644,"[255, 640, 604, 808, 769, 1544, 1509, 1681, 835, 151, 1279, 418, 1503, 622, 1398, 1482, 1608, 809, 1473, 1641]",255
645,"[1128, 437, 1109, 1091, 490, 1478, 1064, 5, 176, 317, 1581, 1329, 1389, 1628, 87, 251, 377, 21, 1150, 1325]",87
646,"[1176, 476, 522, 656, 1240, 720, 256, 1293, 596, 1015, 56, 891, 546, 679, 1011, 1273, 421, 1466, 555, 905]",1176
647,"[1042, 1485, 949, 73, 1282, 116, 928, 1584, 1542, 1608, 1182, 1421, 550, 557, 745, 1148, 1049, 963, 942, 608]",73
648,"[563, 1525, 1010, 424, 124, 968, 1464, 1115, 73, 1066, 489, 736, 27, 1517, 31, 465, 1413, 1141, 425, 418]",563
649,"[255, 233, 22, 1266, 796, 430, 1316, 514, 1498, 558, 1066, 1574, 254, 1474, 187, 894, 1287, 665, 1337, 339]",254
650,"[1482, 473, 676, 1063, 840, 280, 706, 333, 61, 1339, 1084, 925, 1110, 1661, 951, 817, 303, 976, 680, 369]",1110
651,"[1077, 20, 1400, 1184, 1173, 564, 1236, 836, 311, 633, 1166, 327, 1006, 555, 1662, 1152, 408, 1265, 1339, 90]",327
652,"[1416, 578, 1676, 784, 1450, 1227, 817, 867, 1369, 1364, 699, 575, 816, 1002, 1564, 459, 127, 961, 26, 1639]",699
653,"[848, 277, 501, 1333, 611, 1545, 917, 1061, 1100, 245, 1268, 731, 649, 596, 1580, 1523, 1558, 1449, 1415, 1636]",245
654,"[658, 1000, 789, 1230, 1197, 1556, 1677, 269, 1073, 1393, 939, 235, 600, 329, 377, 889, 345, 1552, 629, 606]",269
655,"[110, 1593, 1357, 934, 810, 824, 506, 484, 1116, 1645, 1477, 1162, 623, 546, 1504, 1237, 1049, 1381, 1168, 665]",1645
656,"[1263, 1015, 1468, 597, 563, 440, 802, 884, 98, 249, 1483, 15, 1037, 1321, 253, 756, 896, 332, 902, 580]",896
657,"[1193, 925, 1403, 214, 181, 442, 1098, 278, 1634, 569, 1355, 772, 1551, 235, 816, 1117, 373, 1269, 1178, 117]",117
658,"[678, 1067, 1646, 1517, 1042, 1306, 296, 1077, 666, 151, 1434, 1409, 1572, 1545, 484, 1013, 1102, 903, 1597, 302]",151
659,"[1253, 1360, 292, 337, 9, 1235, 32, 387, 822, 1163, 1644, 1121, 270, 1042, 1539, 110, 391, 1405, 29, 1601]",387
660,"[779, 1047, 209, 417, 336, 360, 699, 370, 130, 1425, 1597, 949, 1633, 1380, 1484, 555, 335, 1355, 445, 525]",209
661,"[1564, 613, 1090, 1277, 287, 873, 1516, 823, 1493, 67, 272, 1431, 154, 1109, 582, 982, 1273, 426, 1447, 1604]",272
662,"[473, 436, 634, 251, 488, 555, 866, 1326, 1680, 1480, 959, 100, 655, 679, 1047, 1347, 1412, 1161, 1192, 1366]",100
663,"[1661, 369, 1663, 1219, 1061, 665, 898, 186, 1070, 187, 449, 1393, 73, 1130, 1139, 476, 668, 480, 1224, 1122]",187
664,"[731, 1238, 202, 519, 1043, 872, 600, 1163, 976, 1112, 1097, 1038, 1591, 647, 1208, 530, 372, 704, 1352, 1177]",202
665,"[1321, 1052, 1360, 1409, 101, 1386, 342, 1411, 1445, 1435, 394, 331, 1551, 916, 583, 751, 531, 1584, 315, 977]",315
666,"[1378, 1575, 1363, 578, 332, 762, 1654, 377, 973, 148, 1491, 20, 1454, 799, 304, 1624, 792, 29, 1306, 336]",792
667,"[520, 236, 1253, 414, 1587, 611, 425, 590, 1567, 228, 1484, 336, 1435, 492, 1252, 660, 1603, 391, 1305, 919]",660
668,"[1613, 238, 1464, 931, 1051, 1315, 807, 742, 597, 247, 991, 354, 792, 723, 1278, 1459, 655, 1407, 816, 205]",354
669,"[46, 555, 82, 913, 16, 467, 795, 1195, 1096, 1622, 1353, 1337, 1197, 966, 1106, 967, 1230, 351, 465, 34]",82
670,"[536, 164, 1390, 1228, 53, 191, 1378, 86, 1297, 443, 416, 1488, 1075, 476, 1594, 1130, 992, 577, 681, 1465]",191
671,"[1231, 924, 1194, 610, 1106, 111, 255, 412, 1098, 223, 731, 860, 594, 1672, 1634, 972, 792, 170, 382, 549]",255
672,"[664, 946, 253, 987, 1249, 686, 1037, 1572, 1040, 1464, 1061, 1641, 1450, 671, 1114, 314, 1601, 680, 908, 618]",1061
673,"[1093, 1295, 1554, 1482, 264, 1525, 79, 244, 1007, 677, 170, 1317, 1291, 595, 1387, 1514, 318, 136, 48, 979]",79
674,"[700, 96, 1388, 211, 281, 155, 111, 592, 1599, 990, 1025, 1587, 686, 422, 486, 55, 52, 903, 773, 1653]",111
675,"[573, 823, 814, 1087, 84, 1204, 987, 1319, 551, 1010, 1342, 709, 1101, 1377, 932, 1558, 1219, 1252, 1554, 1476]",1101
676,"[1536, 359, 520, 1160, 1152, 1330, 1409, 221, 362, 115, 473, 66, 159, 1377, 1110, 282, 519, 1424, 1257, 1400]",520
677,"[1516, 781, 1420, 756, 1544, 1643, 261, 960, 1138, 371, 255, 1383, 839, 101, 183, 928, 1288, 1319, 171, 1222]",101
678,"[854, 861, 859, 917, 500, 637, 1522, 115, 1092, 814, 1159, 93, 1155, 117, 725, 1393, 477, 1146, 1650, 560]",117
679,"[1288, 236, 1344, 1314, 781, 1585, 876, 834, 1544, 19, 577, 1209, 73, 354, 921, 508, 800, 1030, 1432, 1087]",73
680,"[21, 63, 259, 1539, 181, 688, 778, 360, 1078, 1677, 632, 1267, 749, 1489, 1037, 1260, 790, 1426, 117, 686]",117
681,"[1247, 192, 727, 358, 709, 890, 993, 1010, 771, 1017, 1289, 739, 95, 1095, 1197, 1066, 289, 1076, 1253, 678]",289
682,"[34, 381, 1146, 675, 1487, 545, 974, 1547, 1659, 611, 1335, 624, 513, 709, 1002, 250, 46, 1665, 337, 493]",250
683,"[542, 1182, 1625, 1465, 248, 569, 969, 1052, 1623, 1043, 215, 1514, 799, 45, 1528, 524, 240, 996, 544, 1100]",248
684,"[1356, 187, 1382, 1569, 207, 49, 1381, 452, 1074, 798, 1624, 670, 677, 663, 1621, 1304, 1672, 1555, 824, 101]",49
686,"[745, 406, 552, 936, 633, 556, 280, 1641, 1055, 1561, 698, 865, 881, 1082, 181, 1409, 146, 1431, 561, 59]",181
687,"[162, 841, 1077, 66, 369, 180, 1380, 649, 477, 544, 474, 420, 443, 664, 346, 678, 177, 503, 1287, 667]",678
688,"[1425, 972, 895, 127, 1344, 945, 595, 659, 1099, 124, 877, 1018, 1161, 434, 534, 989, 1023, 1361, 518, 75]",877
689,"[1264, 460, 501, 114, 954, 1095, 1658, 1328, 708, 421, 367, 44, 218, 886, 1160, 1248, 1196, 39, 517, 328]",328
690,"[1061, 441, 1670, 743, 1628, 206, 151, 389, 1015, 829, 814, 1550, 1487, 1319, 197, 1288, 1542, 1462, 1074, 1202]",197
691,"[1565, 1089, 612, 1555, 493, 1108, 205, 414, 457, 1309, 745, 1559, 1410, 286, 1091, 233, 1297, 517, 1296, 479]",205
692,"[1243, 765, 1256, 1532, 767, 576, 412, 1531, 1420, 1009, 959, 1636, 112, 1147, 1626, 918, 400, 609, 243, 780]",412
693,"[1304, 1193, 72, 1093, 732, 142, 384, 455, 1570, 680, 547, 1263, 840, 415, 313, 930, 1252, 989, 1681, 1235]",313
694,"[396, 1504, 400, 1604, 227, 814, 372, 17, 585, 289, 383, 1563, 179, 710, 1393, 1007, 335, 1434, 1276, 1419]",179
695,"[1613, 1282, 1622, 878, 131, 626, 958, 640, 423, 451, 740, 1012, 678, 547, 479, 1209, 1242, 646, 974, 798]",678
696,"[1570, 1501, 231, 378, 940, 383, 12, 320, 634, 521, 1498, 1327, 285, 1348, 438, 1037, 182, 1677, 518, 1347]",285
697,"[715, 1310, 246, 306, 12, 1626, 678, 1537, 1498, 1312, 1007, 354, 1622, 752, 1270, 1186, 929, 1657, 1532, 240]",246
698,"[939, 608, 1369, 927, 643, 1427, 1306, 1413, 1122, 1463, 512, 1379, 699, 348, 1225, 1065, 1567, 921, 85, 905]",512
699,"[245, 1471, 1634, 491, 380, 822, 832, 1464, 1664, 1034, 905, 868, 1005, 270, 1289, 114, 1196, 1416, 1462, 260]",270
700,"[687, 1246, 544, 1151, 1675, 863, 1447, 60, 1190, 1206, 251, 931, 1317, 317, 1394, 1145, 293, 318, 861, 360]",318
701,"[1518, 1588, 436, 465, 1357, 1436, 1280, 485, 290, 831, 345, 539, 683, 1480, 619, 1494, 530, 404, 275, 1568]",275
702,"[1656, 188, 1212, 474, 255, 1400, 167, 222, 767, 1498, 1219, 1183, 239, 522, 1541, 1486, 460, 1589, 126, 63]",222
703,"[992, 291, 1101, 669, 1079, 262, 1166, 909, 452, 894, 121, 859, 811, 139, 1038, 1260, 1596, 558, 951, 1190]",121
704,"[690, 1241, 131, 760, 1623, 1182, 232, 202, 1213, 783, 1198, 1308, 862, 1186, 525, 873, 1026, 988, 839, 504]",131
705,"[741, 768, 1539, 1457, 65, 63, 335, 1412, 1420, 196, 1331, 1605, 44, 1411, 1075, 116, 604, 1128, 995, 26]",196
706,"[1395, 227, 1618, 848, 834, 292, 1154, 863, 988, 797, 1163, 621, 237, 1177, 1464, 645, 1335, 452, 1155, 176]",237
707,"[1336, 840, 289, 988, 679, 902, 1408, 1218, 549, 561, 128, 1143, 760, 1226, 1457, 1129, 324, 424, 992, 688]",902
708,"[126, 381, 1480, 413, 1426, 1677, 211, 1363, 721, 947, 1558, 589, 254, 602, 384, 348, 1448, 1585, 1194, 1050]",126
709,"[1095, 718, 203, 1018, 1654, 1187, 632, 1353, 448, 1676, 302, 1470, 686, 1119, 284, 1585, 891, 618, 257, 460]",203
710,"[1627, 587, 1326, 439, 1020, 1511, 727, 1050, 177, 1588, 758, 549, 65, 1338, 167, 1528, 999, 688, 346, 926]",346
711,"[391, 31, 1377, 316, 400, 602, 1582, 599, 441, 1236, 142, 276, 1124, 884, 837, 96, 1006, 1407, 1502, 1460]",316
712,"[311, 241, 156, 1568, 1112, 105, 142, 1048, 1330, 736, 439, 1231, 695, 360, 31, 1019, 1534, 1077, 1214, 41]",142
713,"[336, 1166, 626, 1433, 951, 1058, 843, 578, 1364, 1436, 6, 1015, 1650, 347, 1462, 769, 244, 1334, 1515, 796]",347
714,"[1333, 571, 1323, 523, 966, 535, 178, 1199, 205, 1277, 733, 419, 1294, 315, 300, 285, 931, 1453, 1330, 1135]",300
715,"[1426, 454, 1561, 1318, 1484, 1416, 901, 1662, 1055, 597, 726, 193, 1152, 1034, 569, 989, 489, 422, 1167, 413]",193
716,"[1561, 463, 904, 1005, 1541, 1003, 747, 1085, 669, 67, 169, 461, 1597, 767, 1605, 1184, 141, 621, 1310, 325]",141
717,"[1420, 1480, 725, 224, 1589, 1410, 756, 137, 636, 480, 1188, 198, 339, 1392, 116, 1126, 556, 127, 1259, 951]",127
718,"[1189, 909, 93, 1421, 776, 307, 876, 1566, 850, 966, 377, 303, 731, 383, 1218, 619, 1011, 1288, 25, 751]",751
719,"[453, 1662, 1479, 770, 438, 1517, 1423, 61, 220, 390, 32, 508, 791, 1649, 264, 133, 1098, 396, 1011, 371]",220
720,"[1064, 1331, 1642, 769, 1367, 1091, 1408, 284, 299, 902, 1481, 367, 1647, 128, 72, 1143, 1645, 1536, 1280, 1543]",902
721,"[1136, 1268, 1242, 714, 1586, 1443, 707, 369, 314, 441, 512, 1489, 1531, 783, 1523, 116, 483, 204, 129, 254]",204
722,"[1001, 585, 1379, 489, 674, 130, 858, 287, 1669, 225, 11, 1107, 270, 1499, 1582, 621, 1247, 660, 495, 775]",130
723,"[1443, 1478, 34, 1022, 136, 1365, 164, 547, 1475, 1015, 1088, 235, 1059, 303, 1372, 244, 416, 1201, 1409, 608]",164
724,"[895, 574, 1598, 1488, 23, 1227, 599, 685, 207, 172, 691, 1612, 1248, 59, 391, 719, 330, 1167, 777, 1342]",895
725,"[812, 116, 543, 357, 875, 684, 687, 653, 1571, 482, 1498, 1024, 922, 1223, 911, 780, 328, 831, 402, 962]",328
726,"[724, 1594, 112, 132, 1669, 321, 1, 1251, 784, 116, 1085, 1187, 307, 40, 601, 1095, 347, 1175, 1290, 1050]",1
727,"[439, 160, 74, 1328, 427, 113, 982, 1492, 1532, 1152, 1163, 61, 1306, 823, 479, 1284, 1477, 612, 313, 215]",982
728,"[801, 815, 154, 587, 417, 176, 285, 823, 1275, 75, 1242, 1140, 1466, 1389, 687, 313, 394, 34, 1258, 722]",285
729,"[246, 295, 262, 1606, 1053, 1616, 276, 895, 272, 271, 1138, 385, 1506, 334, 10, 160, 227, 1665, 304, 1080]",272
730,"[736, 1237, 257, 389, 219, 1217, 1261, 890, 790, 1061, 238, 1615, 583, 470, 1130, 106, 995, 427, 317, 375]",257
731,"[981, 765, 897, 698, 895, 480, 118, 19, 276, 1242, 1668, 1234, 1299, 1026, 1654, 172, 678, 31, 992, 300]",480
732,"[288, 553, 373, 1045, 253, 631, 1635, 1665, 1501, 929, 778, 244, 352, 786, 780, 1537, 264, 802, 928, 762]",288
733,"[1065, 755, 1072, 271, 1254, 36, 1367, 1579, 1279, 327, 1578, 574, 1431, 1098, 979, 1338, 53, 637, 903, 1616]",1338
734,"[1590, 986, 121, 1613, 750, 1449, 642, 1442, 449, 1359, 870, 64, 657, 298, 383, 54, 597, 554, 251, 615]",121
735,"[633, 1070, 1668, 249, 157, 1599, 1077, 222, 1682, 1232, 1220, 1593, 1577, 59, 668, 1287, 1064, 1365, 298, 191]",298
736,"[428, 896, 1491, 1184, 653, 341, 1431, 800, 466, 461, 1297, 247, 705, 3, 58, 1070, 65, 500, 253, 1063]",253
737,"[872, 225, 1017, 651, 1497, 175, 1, 682, 456, 1511, 641, 57, 539, 1010, 479, 5, 1493, 823, 711, 1626]",175
738,"[935, 1657, 461, 58, 1213, 1085, 812, 875, 1269, 389, 840, 773, 1286, 1137, 441, 788, 136, 1586, 426, 545]",136
739,"[1426, 982, 182, 1260, 102, 513, 1417, 666, 1356, 731, 642, 28, 910, 1214, 902, 187, 1377, 92, 558, 460]",187
740,"[1285, 97, 1419, 217, 1137, 1197, 768, 733, 1416, 74, 1012, 1245, 13, 428, 1360, 1296, 1118, 1038, 168, 345]",1038
741,"[1602, 261, 132, 217, 320, 283, 847, 773, 575, 190, 839, 1217, 991, 1324, 412, 780, 1018, 44, 1532, 1048]",283
742,"[522, 1333, 458, 1175, 691, 1587, 237, 140, 1015, 106, 340, 505, 918, 497, 102, 346, 445, 1356, 110, 378]",237
743,"[2, 1610, 1471, 722, 43, 353, 1459, 536, 158, 720, 843, 9, 120, 1045, 1177, 339, 913, 988, 1015, 1614]",9
744,"[865, 850, 362, 95, 1130, 1565, 568, 828, 1503, 1452, 303, 1120, 945, 1374, 1619, 834, 751, 1, 913, 97]",1
745,"[919, 5, 39, 456, 10, 587, 405, 329, 87, 1004, 1020, 609, 407, 846, 62, 884, 123, 467, 765, 1461]",10
746,"[1502, 1026, 124, 1599, 1227, 916, 968, 1662, 981, 64, 73, 869, 602, 112, 1072, 495, 667, 822, 861, 58]",64
747,"[665, 809, 1052, 777, 674, 1485, 889, 672, 1558, 227, 810, 402, 822, 297, 1576, 1189, 554, 410, 1137, 248]",672
748,"[1226, 1339, 857, 958, 1610, 1309, 1003, 843, 199, 794, 287, 101, 905, 1563, 1058, 1300, 1427, 1020, 1368, 428]",199
749,"[710, 618, 249, 1280, 1438, 1175, 1672, 1412, 620, 804, 335, 1388, 1659, 422, 814, 1075, 489, 733, 1625, 815]",620
750,"[218, 638, 936, 725, 765, 381, 375, 1061, 331, 86, 1574, 1499, 1324, 477, 128, 1650, 698, 992, 231, 514]",331
