item_id,metadata
1182,Title: Cops and Robbersons (1994) | Genres: Comedy|5
1183,"Title: Cowboy Way, The (1994) | Genres: Action|1, Comedy|5"
1184,"Title: Endless Summer 2, The (1994) | Genres: Documentary|7"
1185,"Title: In the Army Now (1994) | Genres: Comedy|5, War|17"
1186,"Title: Inkwell, The (1994) | Genres: Comedy|5, Drama|8"
1187,Title: Switchblade Sisters (1975) | Genres: Crime|6
1188,"Title: Young Guns II (1990) | Genres: Action|1, Comedy|5, Western|18"
1189,Title: Prefontaine (1997) | Genres: Drama|8
1190,"Title: That Old Feeling (1997) | Genres: Comedy|5, Romance|14"
1191,"Title: Letter From Death Row, A (1998) | Genres: Crime|6, Drama|8"
1192,"Title: Boys of St. Vincent, The (1993) | Genres: Drama|8"
1193,Title: Before the Rain (Pred dozhdot) (1994) | Genres: Drama|8
1194,"Title: Once Were Warriors (1994) | Genres: Crime|6, Drama|8"
1195,Title: Strawberry and Chocolate (Fresa y chocolate) (1993) | Genres: Drama|8
1196,"Title: Savage Nights (Nuits fauves, Les) (1992) | Genres: Drama|8"
1197,"Title: Family Thing, A (1996) | Genres: Comedy|5, Drama|8"
1198,"Title: Purple Noon (1960) | Genres: Crime|6, Thriller|16"
1199,"Title: Cemetery Man (Dellamorte Dellamore) (1994) | Genres: Comedy|5, Horror|11"
1200,"Title: Kim (1950) | Genres: Children's|4, Drama|8"
1201,Title: Marlene Dietrich: Shadow and Light (1996)  | Genres: Documentary|7
1202,"Title: Maybe, Maybe Not (Bewegte Mann, Der) (1994) | Genres: Comedy|5"
1203,"Title: Top Hat (1935) | Genres: Comedy|5, Musical|12, Romance|14"
1204,"Title: To Be or Not to Be (1942) | Genres: Comedy|5, Drama|8, War|17"
1205,"Title: Secret Agent, The (1996) | Genres: Drama|8"
1206,Title: Amos & Andrew (1993) | Genres: Comedy|5
1207,Title: Jade (1995) | Genres: Thriller|16
1208,"Title: Kiss of Death (1995) | Genres: Crime|6, Drama|8, Thriller|16"
1209,Title: Mixed Nuts (1994) | Genres: Comedy|5
1210,"Title: Virtuosity (1995) | Genres: Sci-Fi|15, Thriller|16"
1211,"Title: Blue Sky (1994) | Genres: Drama|8, Romance|14"
1212,"Title: Flesh and Bone (1993) | Genres: Drama|8, Mystery|13, Romance|14"
1213,"Title: Guilty as Sin (1993) | Genres: Crime|6, Drama|8, Thriller|16"
1214,Title: In the Realm of the Senses (Ai no corrida) (1976) | Genres: Drama|8
1215,"Title: Barb Wire (1996) | Genres: Action|1, Sci-Fi|15"
1216,Title: Kissed (1996) | Genres: Romance|14
1217,Title: Assassins (1995) | Genres: Thriller|16
1218,Title: Friday (1995) | Genres: Comedy|5
1219,"Title: Goofy Movie, A (1995) | Genres: Animation|3, Children's|4, Comedy|5, Romance|14"
1220,Title: Higher Learning (1995) | Genres: Drama|8
1221,Title: When a Man Loves a Woman (1994) | Genres: Drama|8
1222,Title: Judgment Night (1993) | Genres: Action|1
1223,Title: King of the Hill (1993) | Genres: Drama|8
1224,"Title: Scout, The (1994) | Genres: Drama|8"
1225,Title: Angus (1995) | Genres: Comedy|5
1226,"Title: Night Falls on Manhattan (1997) | Genres: Crime|6, Drama|8"
1227,"Title: Awfully Big Adventure, An (1995) | Genres: Drama|8"
1228,Title: Under Siege 2: Dark Territory (1995) | Genres: Action|1
1229,"Title: Poison Ivy II (1995) | Genres: Drama|8, Thriller|16"
1230,Title: Ready to Wear (Pret-A-Porter) (1994) | Genres: Comedy|5
1231,"Title: Marked for Death (1990) | Genres: Action|1, Drama|8"
1232,Title: Madonna: Truth or Dare (1991) | Genres: Documentary|7
1233,Title: Nénette et Boni (1996) | Genres: Drama|8
1234,Title: Chairman of the Board (1998) | Genres: Comedy|5
1235,"Title: Big Bang Theory, The (1994) | Genres: Crime|6"
1236,"Title: Other Voices, Other Rooms (1997) | Genres: Drama|8"
1237,"Title: Twisted (1996) | Genres: Comedy|5, Drama|8"
1238,Title: Full Speed (1996) | Genres: Drama|8
1239,"Title: Cutthroat Island (1995) | Genres: Action|1, Adventure|2, Romance|14"
1240,"Title: Ghost in the Shell (Kokaku kidotai) (1995) | Genres: Animation|3, Sci-Fi|15"
1241,"Title: Van, The (1996) | Genres: Comedy|5, Drama|8"
1242,"Title: Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991) | Genres: Comedy|5"
1243,Title: Night Flier (1997) | Genres: Horror|11
1244,Title: Metro (1997) | Genres: Action|1
1245,Title: Gridlock'd (1997) | Genres: Crime|6
1246,Title: Bushwhacked (1995) | Genres: Comedy|5
1247,Title: Bad Girls (1994) | Genres: Western|18
1248,Title: Blink (1994) | Genres: Thriller|16
1249,Title: For Love or Money (1993) | Genres: Comedy|5
1250,Title: Best of the Best 3: No Turning Back (1995) | Genres: Action|1
1251,Title: A Chef in Love (1996) | Genres: Comedy|5
1252,"Title: Contempt (Mépris, Le) (1963) | Genres: Drama|8"
1253,"Title: Tie That Binds, The (1995) | Genres: Thriller|16"
1254,Title: Gone Fishin' (1997) | Genres: Comedy|5
1255,Title: Broken English (1996) | Genres: Drama|8
1256,"Title: Designated Mourner, The (1997) | Genres: Drama|8"
1257,"Title: Designated Mourner, The (1997) | Genres: Drama|8"
1258,"Title: Trial and Error (1997) | Genres: Comedy|5, Romance|14"
1259,"Title: Pie in the Sky (1995) | Genres: Comedy|5, Romance|14"
1260,Title: Total Eclipse (1995) | Genres: Drama|8
1261,"Title: Run of the Country, The (1995) | Genres: Drama|8"
1262,Title: Walking and Talking (1996) | Genres: Romance|14
1263,Title: Foxfire (1996) | Genres: Drama|8
1264,Title: Nothing to Lose (1994) | Genres: Drama|8
1265,Title: Star Maps (1997) | Genres: Drama|8
1266,Title: Bread and Chocolate (Pane e cioccolata) (1973) | Genres: Drama|8
1267,Title: Clockers (1995) | Genres: Drama|8
1268,Title: Bitter Moon (1992) | Genres: Drama|8
1269,"Title: Love in the Afternoon (1957) | Genres: Comedy|5, Romance|14"
1270,Title: Life with Mikey (1993) | Genres: Comedy|5
1271,Title: North (1994) | Genres: Comedy|5
1272,"Title: Talking About Sex (1994) | Genres: Comedy|5, Drama|8"
1273,"Title: Color of Night (1994) | Genres: Drama|8, Thriller|16"
1274,"Title: Robocop 3 (1993) | Genres: Sci-Fi|15, Thriller|16"
1275,Title: Killer (Bulletproof Heart) (1994) | Genres: Thriller|16
1276,Title: Sunset Park (1996) | Genres: Drama|8
1277,"Title: Set It Off (1996) | Genres: Action|1, Crime|6"
1278,"Title: Selena (1997) | Genres: Drama|8, Musical|12"
1279,"Title: Wild America (1997) | Genres: Adventure|2, Children's|4"
1280,Title: Gang Related (1997) | Genres: Crime|6
1281,Title: Manny & Lo (1996) | Genres: Drama|8
1282,"Title: Grass Harp, The (1995) | Genres: Drama|8"
1283,Title: Out to Sea (1997) | Genres: Comedy|5
1284,"Title: Before and After (1996) | Genres: Drama|8, Mystery|13"
1285,Title: Princess Caraboo (1994) | Genres: Drama|8
1286,"Title: Shall We Dance? (1937) | Genres: Comedy|5, Musical|12, Romance|14"
1287,Title: Ed (1996) | Genres: Comedy|5
1288,Title: Denise Calls Up (1995) | Genres: Comedy|5
1289,Title: Jack and Sarah (1995) | Genres: Romance|14
1290,"Title: Country Life (1994) | Genres: Drama|8, Romance|14"
1291,Title: Celtic Pride (1996) | Genres: Comedy|5
1292,"Title: Simple Wish, A (1997) | Genres: Children's|4, Fantasy|9"
1293,"Title: Star Kid (1997) | Genres: Adventure|2, Children's|4, Fantasy|9, Sci-Fi|15"
1294,Title: Ayn Rand: A Sense of Life (1997) | Genres: Documentary|7
1295,"Title: Kicked in the Head (1997) | Genres: Comedy|5, Drama|8"
1296,"Title: Indian Summer (1996) | Genres: Comedy|5, Drama|8"
1297,"Title: Love Affair (1994) | Genres: Drama|8, Romance|14"
1298,"Title: Band Wagon, The (1953) | Genres: Comedy|5, Musical|12"
1299,"Title: Penny Serenade (1941) | Genres: Drama|8, Romance|14"
1300,"Title: 'Til There Was You (1997) | Genres: Drama|8, Romance|14"
1301,Title: Stripes (1981) | Genres: Comedy|5
1302,Title: Late Bloomers (1996) | Genres: Comedy|5
1303,"Title: Getaway, The (1994) | Genres: Action|1"
1304,"Title: New York Cop (1996) | Genres: Action|1, Crime|6"
1305,Title: National Lampoon's Senior Trip (1995) | Genres: Comedy|5
1306,Title: Delta of Venus (1994) | Genres: Drama|8
1307,Title: Carmen Miranda: Bananas Is My Business (1994) | Genres: Documentary|7
1308,"Title: Babyfever (1994) | Genres: Comedy|5, Drama|8"
1309,"Title: Very Natural Thing, A (1974) | Genres: Drama|8"
1310,"Title: Walk in the Sun, A (1945) | Genres: Drama|8"
1311,"Title: Waiting to Exhale (1995) | Genres: Comedy|5, Drama|8"
1312,"Title: Pompatus of Love, The (1996) | Genres: Comedy|5, Drama|8"
1313,"Title: Palmetto (1998) | Genres: Film-Noir|10, Mystery|13, Thriller|16"
1314,"Title: Surviving the Game (1994) | Genres: Action|1, Adventure|2, Thriller|16"
1315,"Title: Inventing the Abbotts (1997) | Genres: Drama|8, Romance|14"
1316,"Title: Horse Whisperer, The (1998) | Genres: Drama|8"
1317,"Title: Journey of August King, The (1995) | Genres: Drama|8"
1318,Title: Catwalk (1995) | Genres: Documentary|7
1319,"Title: Neon Bible, The (1995) | Genres: Drama|8"
1320,Title: Homage (1995) | Genres: Drama|8
1321,Title: Open Season (1996) | Genres: Comedy|5
1322,Title: Metisse (Café au Lait) (1993) | Genres: Comedy|5
1323,"Title: Wooden Man's Bride, The (Wu Kui) (1994) | Genres: Drama|8"
1324,"Title: Loaded (1994) | Genres: Drama|8, Thriller|16"
1325,Title: August (1996) | Genres: Drama|8
1326,Title: Boys (1996) | Genres: Drama|8
1327,Title: Captives (1994) | Genres: Drama|8
1328,Title: Of Love and Shadows (1994) | Genres: Drama|8
1329,"Title: Low Life, The (1994) | Genres: Drama|8"
1330,Title: An Unforgettable Summer (1994) | Genres: Drama|8
1331,"Title: Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995) | Genres: Documentary|7"
1332,Title: My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993) | Genres: Drama|8
1333,"Title: Midnight Dancers (Sibak) (1994) | Genres: Comedy|5, Drama|8"
1334,Title: Somebody to Love (1994) | Genres: Drama|8
1335,Title: American Buffalo (1996) | Genres: Drama|8
1336,"Title: Kazaam (1996) | Genres: Children's|4, Comedy|5, Fantasy|9"
1337,Title: Larger Than Life (1996) | Genres: Comedy|5
1338,Title: Two Deaths (1995) | Genres: Drama|8
1339,"Title: Stefano Quantestorie (1993) | Genres: Comedy|5, Drama|8"
1340,"Title: Crude Oasis, The (1995) | Genres: Romance|14"
1341,Title: Hedd Wyn (1992) | Genres: Drama|8
1342,"Title: Convent, The (Convento, O) (1995) | Genres: Drama|8"
1343,Title: Lotto Land (1995) | Genres: Drama|8
1344,"Title: Story of Xinghua, The (1993) | Genres: Drama|8"
1345,"Title: Day the Sun Turned Cold, The (Tianguo niezi) (1994) | Genres: Drama|8"
1346,Title: Dingo (1992) | Genres: Drama|8
1347,"Title: Ballad of Narayama, The (Narayama Bushiko) (1958) | Genres: Drama|8"
1348,Title: Every Other Weekend (1990) | Genres: Drama|8
1349,Title: Mille bolle blu (1993) | Genres: Comedy|5
1350,Title: Crows and Sparrows (1949) | Genres: Drama|8
1351,Title: Lover's Knot (1996) | Genres: Comedy|5
1352,Title: Shadow of Angels (Schatten der Engel) (1976) | Genres: Drama|8
1353,Title: 1-900 (1994) | Genres: Romance|14
1354,Title: Venice/Venice (1992) | Genres: Drama|8
1355,Title: Infinity (1996) | Genres: Drama|8
1356,Title: Ed's Next Move (1996) | Genres: Comedy|5
1357,"Title: For the Moment (1994) | Genres: Romance|14, War|17"
1358,Title: The Deadly Cure (1996) | Genres: Action|1
1359,Title: Boys in Venice (1996) | Genres: Drama|8
1360,"Title: Sexual Life of the Belgians, The (1994) | Genres: Comedy|5"
1361,"Title: Search for One-eye Jimmy, The (1996) | Genres: Comedy|5"
1362,Title: American Strays (1996) | Genres: Action|1
1363,"Title: Leopard Son, The (1996) | Genres: Documentary|7"
1364,Title: Bird of Prey (1996) | Genres: Action|1
1365,"Title: Johnny 100 Pesos (1993) | Genres: Action|1, Drama|8"
1366,"Title: JLG/JLG - autoportrait de décembre (1994) | Genres: Documentary|7, Drama|8"
1367,Title: Faust (1994) | Genres: Animation|3
1368,Title: Mina Tannenbaum (1994) | Genres: Drama|8
1369,"Title: Forbidden Christ, The (Cristo proibito, Il) (1950) | Genres: Drama|8"
1370,"Title: I Can't Sleep (J'ai pas sommeil) (1994) | Genres: Drama|8, Thriller|16"
1371,"Title: Machine, The (1994) | Genres: Comedy|5, Horror|11"
1372,"Title: Stranger, The (1994) | Genres: Action|1"
1373,Title: Good Morning (1971) | Genres: unknown|0
1374,Title: Falling in Love Again (1980) | Genres: Comedy|5
1375,"Title: Cement Garden, The (1993) | Genres: Drama|8"
1376,Title: Meet Wally Sparks (1997) | Genres: Comedy|5
1377,"Title: Hotel de Love (1996) | Genres: Comedy|5, Romance|14"
1378,Title: Rhyme & Reason (1997) | Genres: Documentary|7
1379,Title: Love and Other Catastrophes (1996) | Genres: Romance|14
1380,Title: Hollow Reed (1996) | Genres: Drama|8
1381,Title: Losing Chase (1996) | Genres: Drama|8
1382,"Title: Bonheur, Le (1965) | Genres: Drama|8"
1383,"Title: Second Jungle Book: Mowgli & Baloo, The (1997) | Genres: Adventure|2, Children's|4"
1384,Title: Squeeze (1996) | Genres: Drama|8
1385,"Title: Roseanna's Grave (For Roseanna) (1997) | Genres: Comedy|5, Romance|14"
1386,Title: Tetsuo II: Body Hammer (1992) | Genres: Sci-Fi|15
1387,Title: Fall (1997) | Genres: Romance|14
1388,Title: Gabbeh (1996) | Genres: Drama|8
1389,Title: Mondo (1996) | Genres: Drama|8
1390,"Title: Innocent Sleep, The (1995) | Genres: Crime|6"
1391,Title: For Ever Mozart (1996) | Genres: Drama|8
1392,"Title: Locusts, The (1997) | Genres: Drama|8"
1393,"Title: Stag (1997) | Genres: Action|1, Thriller|16"
1394,Title: Swept from the Sea (1997) | Genres: Romance|14
1395,Title: Hurricane Streets (1998) | Genres: Drama|8
1396,Title: Stonewall (1995) | Genres: Drama|8
1397,Title: Of Human Bondage (1934) | Genres: Drama|8
1398,Title: Anna (1996) | Genres: Drama|8
1399,Title: Stranger in the House (1997) | Genres: Thriller|16
1400,"Title: Picture Bride (1995) | Genres: Drama|8, Romance|14"
1401,Title: M. Butterfly (1993) | Genres: Drama|8
1402,"Title: Ciao, Professore! (1993) | Genres: Drama|8"
1403,"Title: Caro Diario (Dear Diary) (1994) | Genres: Comedy|5, Drama|8"
1404,Title: Withnail and I (1987) | Genres: Comedy|5
1405,Title: Boy's Life 2 (1997) | Genres: Drama|8
1406,"Title: When Night Is Falling (1995) | Genres: Drama|8, Romance|14"
1407,"Title: Specialist, The (1994) | Genres: Action|1"
1408,Title: Gordy (1995) | Genres: Comedy|5
1409,"Title: Swan Princess, The (1994) | Genres: Animation|3, Children's|4"
1410,Title: Harlem (1993) | Genres: Drama|8
1411,"Title: Barbarella (1968) | Genres: Adventure|2, Sci-Fi|15"
1412,"Title: Land Before Time III: The Time of the Great Giving (1995) (V) | Genres: Animation|3, Children's|4"
1413,Title: Street Fighter (1994) | Genres: Action|1
1414,Title: Coldblooded (1995) | Genres: Action|1
1415,"Title: Next Karate Kid, The (1994) | Genres: Action|1, Children's|4"
1416,"Title: No Escape (1994) | Genres: Action|1, Sci-Fi|15"
1417,"Title: Turning, The (1992) | Genres: Drama|8"
1418,"Title: Joy Luck Club, The (1993) | Genres: Drama|8"
1419,"Title: Highlander III: The Sorcerer (1994) | Genres: Action|1, Sci-Fi|15"
1420,Title: Gilligan's Island: The Movie (1998) | Genres: Comedy|5
1421,Title: My Crazy Life (Mi vida loca) (1993) | Genres: Drama|8
1422,"Title: Suture (1993) | Genres: Film-Noir|10, Thriller|16"
1423,"Title: Walking Dead, The (1995) | Genres: Drama|8, War|17"
1424,"Title: I Like It Like That (1994) | Genres: Comedy|5, Drama|8, Romance|14"
1425,"Title: I'll Do Anything (1994) | Genres: Comedy|5, Drama|8"
1426,"Title: Grace of My Heart (1996) | Genres: Comedy|5, Drama|8"
1427,Title: Drunks (1995) | Genres: Drama|8
1428,Title: SubUrbia (1997) | Genres: Comedy|5
1429,"Title: Sliding Doors (1998) | Genres: Drama|8, Romance|14"
1430,Title: Ill Gotten Gains (1997) | Genres: Drama|8
1431,Title: Legal Deceit (1997) | Genres: Thriller|16
1432,"Title: Mighty, The (1998) | Genres: Drama|8"
1433,"Title: Men of Means (1998) | Genres: Action|1, Drama|8"
1434,Title: Shooting Fish (1997) | Genres: Romance|14
1435,"Title: Steal Big, Steal Little (1995) | Genres: Comedy|5"
1436,"Title: Mr. Jones (1993) | Genres: Drama|8, Romance|14"
1437,Title: House Party 3 (1994) | Genres: Comedy|5
1438,Title: Panther (1995) | Genres: Drama|8
1439,"Title: Jason's Lyric (1994) | Genres: Crime|6, Drama|8"
1440,Title: Above the Rim (1994) | Genres: Drama|8
1441,"Title: Moonlight and Valentino (1995) | Genres: Drama|8, Romance|14"
1442,"Title: Scarlet Letter, The (1995) | Genres: Drama|8"
1443,Title: 8 Seconds (1994) | Genres: Drama|8
1444,"Title: That Darn Cat! (1965) | Genres: Children's|4, Comedy|5, Mystery|13"
1445,Title: Ladybird Ladybird (1994) | Genres: Drama|8
1446,"Title: Bye Bye, Love (1995) | Genres: Comedy|5"
1447,Title: Century (1993) | Genres: Drama|8
1448,Title: My Favorite Season (1993) | Genres: Drama|8
1449,Title: Pather Panchali (1955) | Genres: Drama|8
1450,"Title: Golden Earrings (1947) | Genres: Adventure|2, Romance|14"
1451,Title: Foreign Correspondent (1940) | Genres: Thriller|16
1452,"Title: Lady of Burlesque (1943) | Genres: Comedy|5, Mystery|13"
1453,"Title: Angel on My Shoulder (1946) | Genres: Crime|6, Drama|8"
1454,Title: Angel and the Badman (1947) | Genres: Western|18
1455,"Title: Outlaw, The (1943) | Genres: Western|18"
1456,"Title: Beat the Devil (1954) | Genres: Comedy|5, Drama|8"
1457,"Title: Love Is All There Is (1996) | Genres: Comedy|5, Drama|8"
1458,"Title: Damsel in Distress, A (1937) | Genres: Comedy|5, Musical|12, Romance|14"
1459,Title: Madame Butterfly (1995) | Genres: Musical|12
1460,"Title: Sleepover (1995) | Genres: Comedy|5, Drama|8"
1461,Title: Here Comes Cookie (1935) | Genres: Comedy|5
1462,"Title: Thieves (Voleurs, Les) (1996) | Genres: Crime|6, Drama|8, Romance|14"
1463,"Title: Boys, Les (1997) | Genres: Comedy|5"
1464,"Title: Stars Fell on Henrietta, The (1995) | Genres: Drama|8"
1465,"Title: Last Summer in the Hamptons (1995) | Genres: Comedy|5, Drama|8"
1466,Title: Margaret's Museum (1995) | Genres: Drama|8
1467,"Title: Saint of Fort Washington, The (1993) | Genres: Drama|8"
1468,"Title: Cure, The (1995) | Genres: Drama|8"
1469,"Title: Tom and Huck (1995) | Genres: Adventure|2, Children's|4"
1470,"Title: Gumby: The Movie (1995) | Genres: Animation|3, Children's|4"
1471,Title: Hideaway (1995) | Genres: Thriller|16
1472,"Title: Visitors, The (Visiteurs, Les) (1993) | Genres: Comedy|5, Sci-Fi|15"
1473,"Title: Little Princess, The (1939) | Genres: Children's|4, Drama|8"
1474,"Title: Nina Takes a Lover (1994) | Genres: Comedy|5, Romance|14"
1475,"Title: Bhaji on the Beach (1993) | Genres: Comedy|5, Drama|8"
1476,Title: Raw Deal (1948) | Genres: Film-Noir|10
1477,"Title: Nightwatch (1997) | Genres: Horror|11, Thriller|16"
1478,"Title: Dead Presidents (1995) | Genres: Action|1, Crime|6, Drama|8"
1479,Title: Reckless (1995) | Genres: Comedy|5
1480,"Title: Herbie Rides Again (1974) | Genres: Adventure|2, Children's|4, Comedy|5"
1481,Title: S.F.W. (1994) | Genres: Drama|8
1482,"Title: Gate of Heavenly Peace, The (1995) | Genres: Documentary|7"
1483,"Title: Man in the Iron Mask, The (1998) | Genres: Action|1, Drama|8, Romance|14"
1484,"Title: Jerky Boys, The (1994) | Genres: Action|1, Comedy|5"
1485,"Title: Colonel Chabert, Le (1994) | Genres: Drama|8, Romance|14, War|17"
1486,Title: Girl in the Cadillac (1995) | Genres: Drama|8
1487,"Title: Even Cowgirls Get the Blues (1993) | Genres: Comedy|5, Romance|14"
1488,Title: Germinal (1993) | Genres: Drama|8
1489,Title: Chasers (1994) | Genres: Comedy|5
1490,Title: Fausto (1993) | Genres: Comedy|5
1491,"Title: Tough and Deadly (1995) | Genres: Action|1, Drama|8, Thriller|16"
1492,Title: Window to Paris (1994) | Genres: Comedy|5
1493,"Title: Modern Affair, A (1995) | Genres: Romance|14"
1494,"Title: Mostro, Il (1994) | Genres: Comedy|5"
1495,Title: Flirt (1995) | Genres: Drama|8
1496,"Title: Carpool (1996) | Genres: Comedy|5, Crime|6"
1497,"Title: Line King: Al Hirschfeld, The (1996) | Genres: Documentary|7"
1498,Title: Farmer & Chase (1995) | Genres: Comedy|5
1499,Title: Grosse Fatigue (1994) | Genres: Comedy|5
1500,Title: Santa with Muscles (1996) | Genres: Comedy|5
1501,Title: Prisoner of the Mountains (Kavkazsky Plennik) (1996) | Genres: War|17
1502,"Title: Naked in New York (1994) | Genres: Comedy|5, Romance|14"
1503,"Title: Gold Diggers: The Secret of Bear Mountain (1995) | Genres: Adventure|2, Children's|4"
1504,"Title: Bewegte Mann, Der (1994) | Genres: Comedy|5"
1505,"Title: Killer: A Journal of Murder (1995) | Genres: Crime|6, Drama|8"
1506,Title: Nelly & Monsieur Arnaud (1995) | Genres: Drama|8
1507,Title: Three Lives and Only One Death (1996) | Genres: Comedy|5
1508,"Title: Babysitter, The (1995) | Genres: Drama|8, Thriller|16"
1509,Title: Getting Even with Dad (1994) | Genres: Comedy|5
1510,Title: Mad Dog Time (1996) | Genres: Crime|6
1511,Title: Children of the Revolution (1996) | Genres: Comedy|5
1512,"Title: World of Apu, The (Apur Sansar) (1959) | Genres: Drama|8"
1513,Title: Sprung (1997) | Genres: Comedy|5
1514,Title: Dream With the Fishes (1997) | Genres: Drama|8
1515,"Title: Wings of Courage (1995) | Genres: Adventure|2, Romance|14"
1516,"Title: Wedding Gift, The (1994) | Genres: Drama|8"
1517,Title: Race the Sun (1996) | Genres: Drama|8
1518,Title: Losing Isaiah (1995) | Genres: Drama|8
1519,"Title: New Jersey Drive (1995) | Genres: Crime|6, Drama|8"
1520,"Title: Fear, The (1995) | Genres: Horror|11"
1521,"Title: Mr. Wonderful (1993) | Genres: Comedy|5, Romance|14"
1522,Title: Trial by Jury (1994) | Genres: Thriller|16
1523,"Title: Good Man in Africa, A (1994) | Genres: Action|1, Adventure|2"
1524,Title: Kaspar Hauser (1993) | Genres: Drama|8
1525,"Title: Object of My Affection, The (1998) | Genres: Comedy|5, Romance|14"
1526,"Title: Witness (1985) | Genres: Drama|8, Romance|14, Thriller|16"
1527,Title: Senseless (1998) | Genres: Comedy|5
1528,Title: Nowhere (1997) | Genres: Drama|8
1529,Title: Underground (1995) | Genres: War|17
1530,Title: Jefferson in Paris (1995) | Genres: Drama|8
1531,"Title: Far From Home: The Adventures of Yellow Dog (1995) | Genres: Adventure|2, Children's|4"
1532,Title: Foreign Student (1994) | Genres: Drama|8
1533,Title: I Don't Want to Talk About It (De eso no se habla) (1993) | Genres: Drama|8
1534,"Title: Twin Town (1997) | Genres: Comedy|5, Crime|6"
1535,"Title: Enfer, L' (1994) | Genres: Drama|8"
1536,Title: Aiqing wansui (1994) | Genres: Drama|8
1537,Title: Cosi (1996) | Genres: Comedy|5
1538,Title: All Over Me (1997) | Genres: Drama|8
1539,Title: Being Human (1993) | Genres: Drama|8
1540,"Title: Amazing Panda Adventure, The (1995) | Genres: Adventure|2, Children's|4"
1541,"Title: Beans of Egypt, Maine, The (1994) | Genres: Drama|8"
1542,"Title: Scarlet Letter, The (1926) | Genres: Drama|8"
1543,Title: Johns (1996) | Genres: Drama|8
1544,Title: It Takes Two (1995) | Genres: Comedy|5
1545,"Title: Frankie Starlight (1995) | Genres: Drama|8, Romance|14"
1546,Title: Shadows (Cienie) (1988) | Genres: Drama|8
1547,"Title: Show, The (1995) | Genres: Documentary|7"
1548,"Title: The Courtyard (1995) | Genres: Action|1, Thriller|16"
1549,Title: Dream Man (1995) | Genres: Thriller|16
1550,Title: Destiny Turns on the Radio (1995) | Genres: Comedy|5
1551,"Title: Glass Shield, The (1994) | Genres: Drama|8"
1552,"Title: Hunted, The (1995) | Genres: Action|1"
1553,"Title: Underneath, The (1995) | Genres: Mystery|13, Thriller|16"
1554,Title: Safe Passage (1994) | Genres: Drama|8
1555,"Title: Secret Adventures of Tom Thumb, The (1993) | Genres: Adventure|2, Children's|4"
1556,"Title: Condition Red (1995) | Genres: Action|1, Drama|8, Thriller|16"
1557,"Title: Yankee Zulu (1994) | Genres: Comedy|5, Drama|8"
1558,Title: Aparajito (1956) | Genres: Drama|8
1559,"Title: Hostile Intentions (1994) | Genres: Action|1, Drama|8, Thriller|16"
1560,Title: Clean Slate (Coup de Torchon) (1981) | Genres: Crime|6
1561,"Title: Tigrero: A Film That Was Never Made (1994) | Genres: Documentary|7, Drama|8"
1562,"Title: Eye of Vichy, The (Oeil de Vichy, L') (1993) | Genres: Documentary|7"
1563,"Title: Promise, The (Versprechen, Das) (1994) | Genres: Romance|14"
1564,Title: To Cross the Rubicon (1991) | Genres: Drama|8
1565,Title: Daens (1992) | Genres: Drama|8
1566,"Title: Man from Down Under, The (1943) | Genres: Drama|8"
1567,Title: Careful (1992) | Genres: Comedy|5
1568,"Title: Vermont Is For Lovers (1992) | Genres: Comedy|5, Romance|14"
1569,"Title: Vie est belle, La (Life is Rosey) (1987) | Genres: Comedy|5, Drama|8"
1570,Title: Quartier Mozart (1992) | Genres: Comedy|5
1571,Title: Touki Bouki (Journey of the Hyena) (1973) | Genres: Drama|8
1572,Title: Wend Kuuni (God's Gift) (1982) | Genres: Drama|8
1573,Title: Spirits of the Dead (Tre passi nel delirio) (1968) | Genres: Horror|11
1574,Title: Pharaoh's Army (1995) | Genres: War|17
1575,"Title: I, Worst of All (Yo, la peor de todas) (1990) | Genres: Drama|8"
1576,"Title: Hungarian Fairy Tale, A (1987) | Genres: Fantasy|9"
1577,"Title: Death in the Garden (Mort en ce jardin, La) (1956) | Genres: Drama|8"
1578,"Title: Collectionneuse, La (1967) | Genres: Drama|8"
1579,Title: Baton Rouge (1988) | Genres: Thriller|16
1580,Title: Liebelei (1933) | Genres: Romance|14
1581,"Title: Woman in Question, The (1950) | Genres: Mystery|13"
1582,Title: T-Men (1947) | Genres: Film-Noir|10
1583,"Title: Invitation, The (Zaproszenie) (1986) | Genres: Drama|8"
1584,"Title: Symphonie pastorale, La (1946) | Genres: Drama|8"
1585,Title: American Dream (1990) | Genres: Documentary|7
1586,"Title: Lashou shentan (1992) | Genres: Action|1, Crime|6, Drama|8"
1587,Title: Terror in a Texas Town (1958) | Genres: Western|18
1588,"Title: Salut cousin! (1996) | Genres: Comedy|5, Drama|8"
1589,Title: Schizopolis (1996) | Genres: Comedy|5
1590,"Title: To Have, or Not (1995) | Genres: Drama|8"
1591,Title: Duoluo tianshi (1995) | Genres: Drama|8
1592,"Title: Magic Hour, The (1998) | Genres: Drama|8"
1593,Title: Death in Brunswick (1991) | Genres: Comedy|5
1594,Title: Everest (1998) | Genres: Documentary|7
1595,"Title: Shopping (1994) | Genres: Action|1, Thriller|16"
1596,"Title: Nemesis 2: Nebula (1995) | Genres: Action|1, Sci-Fi|15, Thriller|16"
1597,"Title: Romper Stomper (1992) | Genres: Action|1, Drama|8"
